,deltaH2,surf_h2_per_h2_flux,surf_ch4_per_h2_flux,ch4_flux_per_h2_flux,ch4_rf_per_h2_flux,trop_du_ozone_per_h2_flux,strat_du_ozone_per_h2_flux,ozone_rf_per_h2_flux,h2o_rf_per_h2_flux,aerosol_rf_per_h2_flux
GFDL-emi,225.34146744940836,6.0816161897025935,0.8742287969888572,0.1852032442395589,0.38728335706606376,6.967061390068733,4.5714147808094765,0.33928508971463495,0.21895659311385898,-0.06390301866314489
GFDL_nudge,33.88798682682723,6.28842146437247,0.9822295441572867,0.23478004041149364,0.435127688061678,3.684423290599925,-2.1842710570955415,0.18894896391222105,0.14512517444992318,-0.0036591137925560133
INCA,8.520707868305124,6.241265493658831,0.9155150039751494,0.2493432802576075,0.4055731467609912,3.330769759729099,-4.718357832304879,0.12440280976454218,0.09670558042073846,0.02570208994191956
OSLOCTM3,9.086662206011539,5.854735082460088,1.015712910375747,0.2932957713269949,0.4499608192964559,4.207014470451236,0.7264432698106086,0.2051578409910171,0.16287608876016807,-0.03081439517084261
OSLOCTM3-emi,14.839059423371793,6.00759429129259,1.0253936155922125,0.296091157576838,0.45424937170735014,4.273463308469787,0.7000292646435704,0.206509045659155,0.1637570098393639,-0.026281989233478152
UKCA,8.932146475630361,5.993967983627557,1.1747373660597662,0.30943709975435146,0.5204086531644764,3.712001156864213,,0.134514139829442,,
WACCM6-2deg,9.132045744420054,5.823229699927141,1.2386011756941566,0.3588163238599056,0.5487003208325114,3.5962686476935555,-1.1975843028116955,0.19162190477081653,0.056066298212845346,
